Year,Month,Day,Hour solar,Ambient temperature (øC),Wind speed (m/s),Sun elevation (ø),Sun incidence angle (ø),Gh (W/m2),Bh (W/m2),G (W/m2),B (W/m2),"Inclined global spectral irradiance,306.8-327.8nm",327.8-362.5nm,362.5-407.5nm,407.5-452.0nm,452.0nm-517.7nm,517.7-540.0nm,540.0-549.5nm,549.5-566.6nm,566.6-605.0nm,605.0-625.0nm,625.0-666.7nm,666.7-684.2nm,684.2-704.4nm,704.4-742.6nm,742.6-791.5nm,791.5-844.5nm,844.5-889.0nm,889.0-974.9nm,974.9-1045.7nm,1045.7-1194.2nm,1194.2-1515.9nm,1515.9-1613.5nm,1613.5-1964.8nm,1964.8-2153.5nm,2153.5-2275.2nm,2275.2-3001.9nm,3001.9-3635.4nm,3635.4-3991.0nm,3991.0-4605.65nm
2015,1,1,0.30167,0.15667,1.54,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,1.3017,-0.17667,1.41,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,2.3017,-0.51,1.28,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,3.3017,-0.77667,1.1667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,4.3017,-1.0433,1.0533,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,5.3017,-1.31,0.94,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,6.3017,-1.5767,0.79667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,7.3017,-1.8433,0.65333,2.2819,78.038,4.2,0,4.098,0,0.001,0.054,0.113,0.226,0.465,0.153,0.063,0.111,0.229,0.133,0.301,0.148,0.102,0.193,0.363,0.253,0.318,0.109,0.322,0.178,0.17,0.054,0.035,0.002,0.002,0,0,0,0
2015,1,1,8.3017,-2.11,0.51,12.605,65.462,80.4,2.2,81.051,4.187,0.133,1.616,2.953,4.989,9.001,3.119,1.32,2.238,4.818,2.615,5.133,2.317,2.089,3.69,4.808,4.464,4.004,3.317,4.487,4.491,4.657,1.919,1.835,0.548,0.368,0.053,0.038,0.027,0.004
2015,1,1,9.3017,-1.2267,0.59667,21.531,53.929,143.5,3.2,142.64,5.134,0.456,3.346,5.82,9.377,16.326,5.527,2.335,4.028,8.718,4.567,8.923,3.836,3.666,6.461,7.98,7.597,6.467,6.256,7.342,8.029,8.042,2.977,2.953,0.888,0.556,0.071,0.052,0.035,0.008
2015,1,1,10.302,-0.34333,0.68333,28.426,44.282,443.1,266.8,615.59,401.25,1.589,10.093,18.899,32.388,58.302,24.656,10.491,15.2,32.372,20.733,33.779,17.059,16.109,25.873,33.277,33.937,28.899,29.854,32.872,37.984,42.218,16.687,19.14,8.34,5.826,3.812,2.973,1.767,0.465
2015,1,1,11.302,0.54,0.77,32.538,38,437.2,177.3,547.72,259.76,1.82,10.328,18.606,30.722,54.012,23.608,9.842,13.771,29.492,19.03,30.258,16.053,14.035,22.868,28.897,29.298,25.044,25.873,28.252,32.601,35.598,14.833,15.398,6.91,4.578,2.526,1.99,1.154,0.327
2015,1,1,12.302,1.42,0.73667,33.25,36.853,89.5,0,87.324,0,0.509,2.677,4.349,6.652,11.136,3.596,1.521,2.697,5.816,2.935,5.774,2.361,2.334,4.109,4.983,4.7,3.902,3.936,4.294,4.549,3.165,0.774,0.474,0.06,0.021,0,0,0,0
2015,1,1,13.302,2.3,0.70333,30.438,41.273,258.5,20.6,266.71,30.561,1.105,6.337,10.852,17.217,29.614,10.743,4.488,7.331,15.867,8.677,16.009,7.279,6.778,11.722,14.29,13.92,11.676,12.121,13.272,15.256,15.729,6.24,6.109,2.255,1.337,0.203,0.159,0.094,0.027
2015,1,1,14.302,3.18,0.67,24.56,49.796,374.2,217.8,528.85,338.25,1.16,8.234,15.472,26.881,49.031,21.497,9.148,12.92,27.477,18.131,28.963,15.055,13.917,22.203,28.979,29.556,25.511,25.44,28.768,32.686,36.359,14.795,16.682,7.18,5.154,3.249,2.501,1.53,0.37
2015,1,1,15.302,3.24,0.75333,16.357,60.711,79.5,0.1,77.659,0.174,0.188,1.773,3.14,5.147,9.073,2.976,1.262,2.231,4.819,2.485,5.013,2.108,2.015,3.594,4.533,4.22,3.672,3.272,4.153,4.286,4.194,1.481,1.43,0.341,0.223,0.013,0.009,0.007,0.001
2015,1,1,16.302,3.3,0.83667,6.5252,72.942,62.8,17.8,98.283,45.948,0.033,0.991,1.865,3.513,7.073,3.901,1.725,2.032,4.263,3.586,5.1,3.89,2.574,3.846,6.03,6.199,6.114,4.324,6.085,6.195,6.864,4.649,3.683,1.433,1.162,0.543,0.33,0.253,0.027
2015,1,1,17.294,3.36,0.92,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,18.294,1.9867,1.0067,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,19.294,0.61333,1.0933,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,20.294,-0.76,1.18,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,21.294,-1.1333,1.4367,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,22.294,-1.5067,1.6933,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,1,23.294,-1.88,1.95,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,0.29417,-2.0633,2.0633,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,1.2942,-2.2467,2.1767,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,2.2942,-2.43,2.29,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,3.2942,-2.6267,2.36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,4.2942,-2.8233,2.43,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,5.2942,-3.02,2.5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,6.2942,-2.9933,2.38,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,7.2942,-2.9667,2.26,2.2485,78.108,13.2,1.6,19.996,8.404,0.002,0.158,0.296,0.61,1.308,0.58,0.296,0.374,0.774,0.706,1.045,0.801,0.464,0.705,1.334,1.264,1.353,0.819,1.338,1.258,1.433,1.326,0.913,0.404,0.225,0.113,0.054,0.038,0.005
2015,1,2,8.2942,-2.94,2.14,12.587,65.517,192.3,126.6,332.09,240.76,0.271,3.646,6.909,13.063,25.986,13.519,5.753,7.497,15.741,11.605,17.758,10.172,9.058,13.852,19.72,20.153,18.26,15.955,19.999,21.556,24.403,10.674,12.341,4.736,3.987,2.41,1.698,1.179,0.187
2015,1,2,9.2942,-1.03,2.0433,21.534,53.962,381,320.5,599.66,513.71,1.029,8.287,16.036,29.083,54.549,22.809,9.711,14.759,31.218,19.337,33.469,16.211,16.022,25.873,33.883,33.994,28.492,29.543,33.213,38.317,43.114,16.493,20.495,8.179,6.069,4.043,3.073,1.926,0.433
2015,1,2,10.294,0.88,1.9467,28.455,44.282,510.4,434.6,757.28,653,1.792,11.665,22.527,39.515,71.881,28.384,12.083,18.92,40.205,23.936,42.187,19.721,19.878,32.513,41.312,41.633,34.164,37.667,40.086,47.968,53.806,19.941,25.066,10.491,7.399,5.3,4.135,2.457,0.647
2015,1,2,11.294,2.79,1.85,32.596,37.955,582.5,493.9,842.62,722.9,2.288,13.615,26.169,45.18,81.132,31.398,13.365,21.127,44.988,26.416,46.787,21.609,21.938,36.025,45.238,45.724,37.212,42.101,43.75,53.193,59.642,21.822,27.571,11.802,8.149,6.058,4.773,2.767,0.782
2015,1,2,12.294,4,1.7567,33.336,36.762,582.8,469.9,833.82,685.02,2.316,13.56,25.968,44.645,80.002,31.189,13.277,20.798,44.319,26.24,46.025,21.445,21.673,35.453,44.557,45.225,36.913,41.624,43.323,52.536,58.981,21.744,27.269,11.882,8.185,6.18,4.876,2.815,0.804
2015,1,2,13.294,5.21,1.6633,30.545,41.154,535.9,435.6,779.17,645.35,1.974,12.249,23.567,40.955,74.013,29.195,12.43,19.375,41.237,24.607,43.072,20.206,20.345,33.211,42.029,42.596,34.924,38.808,40.956,49.237,55.334,20.573,25.766,11.098,7.757,5.761,4.518,2.652,0.724
2015,1,2,14.294,6.42,1.57,24.681,49.667,422.4,327.3,634.78,507.32,1.274,9.208,17.769,31.591,58.316,24.151,10.284,15.547,32.997,20.447,34.986,17.003,16.773,27.041,35.021,35.512,29.712,31.328,34.519,40.293,45.39,17.46,21.481,9.073,6.589,4.677,3.602,2.201,0.534
2015,1,2,15.294,6.13,1.3933,16.484,60.582,260.7,180.2,420.77,311.94,0.507,5.212,9.978,18.424,35.516,16.705,7.111,9.877,20.839,14.258,22.867,12.212,11.35,17.754,24.272,24.703,21.721,20.367,24.382,26.968,30.462,12.669,14.924,5.985,4.728,3.019,2.216,1.466,0.276
2015,1,2,16.294,5.84,1.2167,6.6547,72.816,80.5,41.2,159.79,105.04,0.042,1.328,2.401,4.67,9.835,6.579,2.895,3.109,6.469,6.018,7.926,6.103,4.349,6.183,9.96,10.533,10.333,7.582,10.276,10.781,12.075,6.48,6.768,2.295,2.26,1.193,0.728,0.558,0.056
2015,1,2,17.287,5.55,1.04,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,18.287,4.4767,0.83333,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,19.287,3.4033,0.62667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,20.287,2.33,0.42,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,21.287,1.5567,0.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,22.287,0.78333,0.78,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,2,23.287,0.01,0.96,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,0.28694,-0.34,1.1,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,1.2869,-0.69,1.24,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,2.2869,-1.04,1.38,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,3.2869,-1.3067,1.3633,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,4.2869,-1.5733,1.3467,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,5.2869,-1.84,1.33,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,6.2869,-2.4,1.36,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,7.2869,-2.96,1.39,2.2205,78.174,11.4,0.9,15.145,4.76,0.001,0.131,0.256,0.529,1.128,0.454,0.22,0.305,0.631,0.511,0.849,0.58,0.349,0.566,1.069,0.935,1.041,0.56,1.05,0.886,1.053,0.86,0.642,0.312,0.147,0.043,0.021,0.016,0
2015,1,3,8.2869,-3.52,1.42,12.575,65.567,194.7,132.1,339.1,250.97,0.272,3.692,6.999,13.278,26.483,13.679,5.822,7.662,16.083,11.747,18.163,10.301,9.26,14.183,20.176,20.584,18.59,16.337,20.455,22.078,25.045,10.866,12.708,4.855,4.094,2.504,1.763,1.225,0.193
2015,1,3,9.2869,-0.98,1.05,21.544,53.989,373.2,297.6,581.08,476.49,0.996,8.001,15.471,27.981,52.44,22.186,9.447,14.177,30.012,18.823,32.165,15.786,15.495,24.892,32.673,32.975,27.769,28.592,32.233,37.096,41.812,16.207,19.966,8.149,6.062,4.13,3.139,1.968,0.442
2015,1,3,10.287,1.56,0.68,28.491,44.275,508.7,428.1,752.73,642.56,1.784,11.593,22.375,39.224,71.338,28.226,12.017,18.774,39.903,23.807,41.865,19.615,19.751,32.272,41.021,41.388,33.985,37.432,39.866,47.67,53.499,19.875,24.945,10.49,7.401,5.33,4.158,2.47,0.651
2015,1,3,11.287,4.1,0.31,32.662,37.903,578.9,480.9,834.18,703.12,2.269,13.467,25.86,44.61,80.098,31.114,13.245,20.856,44.422,26.184,46.193,21.419,21.705,35.582,44.712,45.276,36.895,41.665,43.359,52.642,59.083,21.705,27.354,11.802,8.153,6.113,4.819,2.792,0.79
2015,1,3,12.287,5.26,0.57,33.429,36.665,587.5,479.7,841.2,698.47,2.335,13.662,26.194,45.056,80.744,31.376,13.357,20.992,44.736,26.402,46.456,21.576,21.849,35.792,44.927,45.577,37.142,42.032,43.636,53.046,59.582,21.919,27.589,12.018,8.279,6.284,4.96,2.861,0.818
2015,1,3,13.287,6.42,0.83,30.66,41.029,543.2,452.6,791.65,669.55,2.018,12.496,24.056,41.808,75.52,29.609,12.605,19.761,42.05,24.946,43.908,20.476,20.679,33.835,42.755,43.237,35.37,39.452,41.525,50.036,56.164,20.761,26.098,11.141,7.773,5.725,4.491,2.633,0.721
2015,1,3,14.287,7.58,1.09,24.807,49.534,432.2,350.1,653.54,541.54,1.319,9.511,18.383,32.727,60.408,24.743,10.535,16.103,34.166,20.937,36.218,17.403,17.284,27.978,36.145,36.513,30.388,32.31,35.457,41.535,46.741,17.786,22.071,9.19,6.659,4.683,3.609,2.203,0.535
2015,1,3,15.287,7.2567,1.0533,16.616,60.449,265.9,188.8,430.81,325.63,0.52,5.321,10.206,18.877,36.411,16.974,7.226,10.133,21.376,14.49,23.452,12.406,11.62,18.219,24.854,25.26,22.121,20.904,24.943,27.665,31.292,12.918,15.36,6.151,4.854,3.137,2.303,1.524,0.288
2015,1,3,16.287,6.9333,1.0167,6.7885,72.687,85.2,47.2,173.38,118.83,0.045,1.421,2.556,4.995,10.584,7.17,3.139,3.382,7.03,6.507,8.616,6.387,4.746,6.749,10.846,11.438,11.177,8.281,11.205,11.76,13.239,6.856,7.433,2.489,2.484,1.333,0.819,0.626,0.064
2015,1,3,17.28,6.61,0.98,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,18.28,5.84,0.83667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,19.28,5.07,0.69333,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,20.28,4.3,0.55,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,21.28,2.7667,0.89333,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,22.28,1.2333,1.2367,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,3,23.28,-0.3,1.58,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,0.27972,-0.64333,1.6733,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,1.2797,-0.98667,1.7667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,2.2797,-1.33,1.86,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,3.2797,-1.42,1.9533,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,4.2797,-1.51,2.0467,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,5.2797,-1.6,2.14,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,6.2797,-1.58,2.1833,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,7.2797,-1.56,2.2267,2.1978,78.238,12.5,1.4,18.502,7.442,0.001,0.148,0.279,0.576,1.236,0.537,0.273,0.35,0.724,0.652,0.98,0.737,0.428,0.657,1.25,1.164,1.258,0.743,1.249,1.15,1.32,1.203,0.838,0.376,0.203,0.093,0.044,0.033,0
2015,1,4,8.2797,-1.54,2.27,12.57,65.613,202,150.5,361.18,285.55,0.289,3.924,7.419,14.171,28.4,14.351,6.107,8.27,17.33,12.314,19.605,10.795,9.933,15.307,21.746,21.969,19.65,17.492,21.924,23.635,26.84,11.288,13.556,4.979,4.188,2.509,1.768,1.228,0.195
2015,1,4,9.2797,1.7033,2.0633,21.56,54.011,373.6,298.3,581.17,477.02,0.998,8.012,15.488,28.006,52.477,22.182,9.445,14.184,30.028,18.819,32.18,15.782,15.495,24.901,32.673,32.972,27.76,28.595,32.227,37.098,41.812,16.2,19.963,8.146,6.056,4.127,3.137,1.965,0.441
2015,1,4,10.28,4.9467,1.8567,28.534,44.263,517.8,453.8,769.65,680.34,1.833,11.917,23.024,40.397,73.453,28.791,12.256,19.323,41.056,24.267,43.064,19.986,20.202,33.161,42.041,42.239,34.601,38.292,40.618,48.746,54.602,20.108,25.377,10.507,7.396,5.237,4.087,2.428,0.64
2015,1,4,11.28,8.19,1.65,32.735,37.844,570.1,453.7,815.34,662.57,2.237,13.223,25.302,43.537,78.101,30.584,13.02,20.321,43.296,25.737,44.998,21.05,21.215,34.657,43.642,44.307,36.254,40.637,42.493,51.337,57.615,21.319,26.633,11.588,8.001,5.996,4.725,2.736,0.775
2015,1,4,12.28,10.02,1.44,33.53,36.56,592.2,489.9,848.49,712.4,2.366,13.819,26.498,45.571,81.636,31.615,13.458,21.217,45.211,26.597,46.938,21.73,22.04,36.152,45.337,45.943,37.394,42.41,43.956,53.509,60.062,22.028,27.779,12.047,8.292,6.268,4.947,2.853,0.817
2015,1,4,13.28,11.85,1.23,30.781,40.898,536.3,428.6,775.47,633.06,1.989,12.259,23.539,40.82,73.683,29.112,12.394,19.268,41.023,24.534,42.815,20.137,20.238,33.005,41.77,42.377,34.79,38.593,40.752,48.942,54.989,20.487,25.575,11.059,7.718,5.736,4.503,2.637,0.723
2015,1,4,14.28,13.68,1.02,24.94,49.396,433,347.3,652.3,536.05,1.325,9.512,18.375,32.674,60.268,24.704,10.518,16.054,34.073,20.903,36.103,17.37,17.236,27.89,36.018,36.423,30.326,32.244,35.366,41.438,46.645,17.78,22.036,9.22,6.677,4.72,3.639,2.22,0.542
2015,1,4,15.28,13.423,0.98,16.753,60.313,269.1,192.3,435.24,330.4,0.532,5.393,10.348,19.131,36.872,17.11,7.285,10.251,21.629,14.605,23.712,12.496,11.734,18.419,25.088,25.487,22.284,21.131,25.165,27.949,31.62,13.017,15.516,6.217,4.899,3.177,2.336,1.542,0.293
2015,1,4,16.28,13.167,0.94,6.9266,72.557,86.2,46.4,171.45,115.33,0.048,1.436,2.601,5.062,10.662,7.117,3.112,3.369,7.011,6.439,8.551,6.351,4.681,6.686,10.686,11.257,10.987,8.154,11.022,11.56,12.994,6.778,7.246,2.458,2.423,1.292,0.798,0.607,0.063
2015,1,4,17.272,12.91,0.9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,18.272,10.293,1.2333,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,19.272,7.6767,1.5667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,20.272,5.06,1.9,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,21.272,4.27,1.9367,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,22.272,3.48,1.9733,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,4,23.272,2.69,2.01,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,0.2725,2.45,2.14,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,1.2725,2.21,2.27,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,2.2725,1.97,2.4,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,3.2725,1.59,2.4667,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,4.2725,1.21,2.5333,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,5.2725,0.83,2.6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,6.2725,1.1367,2.6733,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,1,5,7.2725,1.4433,2.7467,2.1806,78.297,12.2,1.3,17.775,6.93,0.001,0.144,0.271,0.562,1.205,0.518,0.262,0.339,0.701,0.622,0.949,0.704,0.409,0.635,1.209,1.114,1.21,0.704,1.206,1.094,1.263,1.133,0.799,0.365,0.192,0.087,0.044,0.033,0
2015,1,5,8.2725,1.75,2.82,12.57,65.654,186.8,114.9,314.66,217.65,0.264,3.532,6.683,12.538,24.792,13.053,5.555,7.099,14.922,11.193,16.794,9.81,8.55,13.061,18.598,19.049,17.362,14.999,18.859,20.262,22.851,10.183,11.483,4.445,3.732,2.196,1.546,1.076,0.169
2015,1,5,9.2725,4.7533,2.6467,21.583,54.027,371.6,291.7,575.4,465.81,0.99,7.932,15.328,27.686,51.855,21.984,9.361,14.009,29.667,18.658,31.785,15.646,15.326,24.601,32.289,32.638,27.527,28.295,31.906,36.71,41.396,16.106,19.793,8.134,6.051,4.152,3.156,1.978,0.445
2015,1,5,10.273,7.7567,2.4733,28.584,44.244,511.1,431.7,754.91,646.38,1.798,11.658,22.495,39.41,71.643,28.29,12.043,18.846,40.06,23.858,42.014,19.653,19.801,32.38,41.125,41.479,34.043,37.54,39.941,47.796,53.63,19.899,24.996,10.502,7.402,5.328,4.159,2.47,0.653
2015,1,5,11.273,10.76,2.3,32.815,37.777,582.6,485.9,838.04,708.68,2.293,13.57,26.049,44.905,80.583,31.235,13.296,20.971,44.673,26.282,46.436,21.494,21.796,35.761,44.9,45.449,37.014,41.862,43.506,52.876,59.329,21.766,27.455,11.834,8.167,6.122,4.826,2.794,0.793
2015,1,5,12.273,13.063,2.1,33.638,36.447,599.6,507.7,860.71,737.26,2.412,14.074,27,46.434,83.144,32.022,13.63,21.6,46.019,26.928,47.764,21.993,22.362,36.764,46.037,46.558,37.826,43.039,44.488,54.284,60.861,22.206,28.093,12.082,8.303,6.225,4.915,2.832,0.813
2015,1,5,13.273,15.367,1.9,30.908,40.761,511.8,361.7,722.96,533.36,1.94,11.793,22.327,38.343,68.883,27.853,11.854,17.94,38.212,23.429,39.782,19.209,18.89,30.571,38.905,39.611,33.048,35.624,38.188,45.136,50.445,19.154,23.1,10.044,6.969,4.937,3.876,2.269,0.624
2015,1,5,14.273,17.67,1.7,25.078,49.253,433.8,344.8,651.06,530.97,1.331,9.513,18.37,32.626,60.135,24.661,10.5,16.008,33.984,20.868,35.989,17.336,17.188,27.804,35.893,36.328,30.264,32.177,35.272,41.34,46.55,17.771,22.002,9.247,6.695,4.756,3.669,2.236,0.547
2015,1,5,15.273,16.673,1.6233,16.895,60.174,276.7,206.9,451,354.08,0.554,5.585,10.733,19.893,38.375,17.572,7.483,10.679,22.525,14.997,24.69,12.822,12.173,19.183,26.059,26.38,22.915,21.962,26.061,29.032,32.869,13.355,16.125,6.392,5.028,3.267,2.407,1.585,0.303
